,LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
126462,156,China,2,Medium,1950,1950.5,0-4,0,5,39673.73,36834.184,76507.914
126463,156,China,2,Medium,1950,1950.5,5-9,5,5,30581.43,26816.395,57397.824
126464,156,China,2,Medium,1950,1950.5,10-14,10,5,29491.632,25332.924,54824.556
126465,156,China,2,Medium,1950,1950.5,15-19,15,5,27805.596,24438.981,52244.575999999994
126466,156,China,2,Medium,1950,1950.5,20-24,20,5,24688.584,21571.528,46260.113
126467,156,China,2,Medium,1950,1950.5,25-29,25,5,21732.884,19977.1,41709.983
126468,156,China,2,Medium,1950,1950.5,30-34,30,5,21548.42,19584.18,41132.599
126469,156,China,2,Medium,1950,1950.5,35-39,35,5,19318.9,17816.822,37135.723
126470,156,China,2,Medium,1950,1950.5,40-44,40,5,16548.267,15599.841999999999,32148.11
126471,156,China,2,Medium,1950,1950.5,45-49,45,5,14961.618999999999,14081.686000000002,29043.306
126472,156,China,2,Medium,1950,1950.5,50-54,50,5,12255.505,11367.061000000002,23622.567000000003
126473,156,China,2,Medium,1950,1950.5,55-59,55,5,10717.553,10566.708999999999,21284.263
126474,156,China,2,Medium,1950,1950.5,60-64,60,5,8000.454000000001,8549.793,16550.247
126475,156,China,2,Medium,1950,1950.5,65-69,65,5,5634.931,6805.964,12440.896
126476,156,China,2,Medium,1950,1950.5,70-74,70,5,2926.8390000000004,4041.1220000000003,6967.9619999999995
126477,156,China,2,Medium,1950,1950.5,75-79,75,5,1402.092,2234.067,3636.158
126478,156,China,2,Medium,1950,1950.5,80+,80,-1,451.42900000000003,1061.049,1512.4779999999998
126479,156,China,2,Medium,1951,1951.5,0-4,0,5,43488.098,40712.079,84200.212
126480,156,China,2,Medium,1951,1951.5,5-9,5,5,31411.107000000004,27857.685,59268.669
126481,156,China,2,Medium,1951,1951.5,10-14,10,5,29575.757,25419.722999999998,54995.28599999999
126482,156,China,2,Medium,1951,1951.5,15-19,15,5,28262.26,24792.728,53054.85
126483,156,China,2,Medium,1951,1951.5,20-24,20,5,25348.625,22101.592,47450.082
126484,156,China,2,Medium,1951,1951.5,25-29,25,5,22070.697,20118.965,42189.626
126485,156,China,2,Medium,1951,1951.5,30-34,30,5,21620.8,19674.676,41295.439
126486,156,China,2,Medium,1951,1951.5,35-39,35,5,19771.77,18147.491,37919.242999999995
126487,156,China,2,Medium,1951,1951.5,40-44,40,5,16833.174,15846.266000000001,32679.463
126488,156,China,2,Medium,1951,1951.5,45-49,45,5,15100.851999999999,14335.75,29436.632999999998
126489,156,China,2,Medium,1951,1951.5,50-54,50,5,12443.03,11642.673,24085.711
126490,156,China,2,Medium,1951,1951.5,55-59,55,5,10688.943000000001,10516.108999999999,21205.111
126491,156,China,2,Medium,1951,1951.5,60-64,60,5,8086.799,8579.638,16666.54
126492,156,China,2,Medium,1951,1951.5,65-69,65,5,5683.986,6812.019,12496.153999999999
126493,156,China,2,Medium,1951,1951.5,70-74,70,5,3055.063,4182.902,7238.095
126494,156,China,2,Medium,1951,1951.5,75-79,75,5,1437.122,2264.9410000000003,3702.153
126495,156,China,2,Medium,1951,1951.5,80+,80,-1,537.116,1190.625,1727.808
126496,156,China,2,Medium,1952,1952.5,0-4,0,5,47741.916,44833.6,92575.556
126497,156,China,2,Medium,1952,1952.5,5-9,5,5,32294.601000000002,29023.857000000004,61318.373
126498,156,China,2,Medium,1952,1952.5,10-14,10,5,29344.373,25300.522,54644.72
126499,156,China,2,Medium,1952,1952.5,15-19,15,5,28436.798,24844.387000000002,53281.047
126500,156,China,2,Medium,1952,1952.5,20-24,20,5,25779.162,22543.206000000002,48322.245
126501,156,China,2,Medium,1952,1952.5,25-29,25,5,22394.714,20160.358,42555.013
126502,156,China,2,Medium,1952,1952.5,30-34,30,5,21370.842999999997,19520.178,40890.991
126503,156,China,2,Medium,1952,1952.5,35-39,35,5,20070.824,18330.848,38401.644
126504,156,China,2,Medium,1952,1952.5,40-44,40,5,17081.136000000002,16022.328000000001,33103.475
126505,156,China,2,Medium,1952,1952.5,45-49,45,5,15031.876,14359.96,29391.871
126506,156,China,2,Medium,1952,1952.5,50-54,50,5,12637.527,11970.069,24607.615
126507,156,China,2,Medium,1952,1952.5,55-59,55,5,10523.839,10330.386,20854.273
126508,156,China,2,Medium,1952,1952.5,60-64,60,5,8150.576999999999,8620.655,16771.324
126509,156,China,2,Medium,1952,1952.5,65-69,65,5,5622.496,6682.064,12304.69
126510,156,China,2,Medium,1952,1952.5,70-74,70,5,3164.5440000000003,4318.054,7482.719
126511,156,China,2,Medium,1952,1952.5,75-79,75,5,1412.764,2234.3720000000003,3647.217
126512,156,China,2,Medium,1952,1952.5,80+,80,-1,601.281,1275.182,1876.5279999999998
126513,156,China,2,Medium,1953,1953.5,0-4,0,5,50999.557,47931.437000000005,98931.01800000001
126514,156,China,2,Medium,1953,1953.5,5-9,5,5,33452.48,30489.335,63941.78
126515,156,China,2,Medium,1953,1953.5,10-14,10,5,29099.221,25229.016,54328.138
126516,156,China,2,Medium,1953,1953.5,15-19,15,5,28515.755,24785.952,53301.612
126517,156,China,2,Medium,1953,1953.5,20-24,20,5,26144.545,22988.054,49132.528
126518,156,China,2,Medium,1953,1953.5,25-29,25,5,22812.353,20257.168,43069.469000000005
126519,156,China,2,Medium,1953,1953.5,30-34,30,5,21053.852000000003,19307.342,40361.18
126520,156,China,2,Medium,1953,1953.5,35-39,35,5,20315.685,18474.038,38789.702000000005
126521,156,China,2,Medium,1953,1953.5,40-44,40,5,17387.751,16226.462,33614.217000000004
126522,156,China,2,Medium,1953,1953.5,45-49,45,5,14926.245,14307.925,29234.194
126523,156,China,2,Medium,1953,1953.5,50-54,50,5,12862.406,12345.368999999999,25207.796000000002
126524,156,China,2,Medium,1953,1953.5,55-59,55,5,10364.396999999999,10157.639000000001,20522.063000000002
126525,156,China,2,Medium,1953,1953.5,60-64,60,5,8219.516,8698.714,16918.285
126526,156,China,2,Medium,1953,1953.5,65-69,65,5,5531.603,6514.68,12046.355
126527,156,China,2,Medium,1953,1953.5,70-74,70,5,3248.765,4440.18,7689.019
126528,156,China,2,Medium,1953,1953.5,75-79,75,5,1361.036,2186.0589999999997,3547.145
126529,156,China,2,Medium,1953,1953.5,80+,80,-1,629.036,1304.285,1933.36
126530,156,China,2,Medium,1954,1954.5,0-4,0,5,52627.183,49464.183,102091.37599999999
126531,156,China,2,Medium,1954,1954.5,5-9,5,5,34943.02,32266.106,67209.118
126532,156,China,2,Medium,1954,1954.5,10-14,10,5,29088.161,25421.532000000003,54509.651
126533,156,China,2,Medium,1954,1954.5,15-19,15,5,28578.017999999996,24740.36,53318.333
126534,156,China,2,Medium,1954,1954.5,20-24,20,5,26529.144,23428.286,49957.399000000005
126535,156,China,2,Medium,1954,1954.5,25-29,25,5,23324.792,20494.646,43819.407
126536,156,China,2,Medium,1954,1954.5,30-34,30,5,20896.267,19181.34,40077.599
126537,156,China,2,Medium,1954,1954.5,35-39,35,5,20524.992,18613.0,39137.977999999996
126538,156,China,2,Medium,1954,1954.5,40-44,40,5,17772.171000000002,16488.603,34260.773
126539,156,China,2,Medium,1954,1954.5,45-49,45,5,14932.338,14319.366000000002,29251.715
126540,156,China,2,Medium,1954,1954.5,50-54,50,5,13081.783000000001,12701.382,25783.178
126541,156,China,2,Medium,1954,1954.5,55-59,55,5,10323.776,10129.78,20453.567
126542,156,China,2,Medium,1954,1954.5,60-64,60,5,8282.046,8786.375,17068.447
126543,156,China,2,Medium,1954,1954.5,65-69,65,5,5479.039000000001,6402.776,11881.848
126544,156,China,2,Medium,1954,1954.5,70-74,70,5,3288.3990000000003,4518.193,7806.626
126545,156,China,2,Medium,1954,1954.5,75-79,75,5,1312.2720000000002,2158.742,3471.038
126546,156,China,2,Medium,1954,1954.5,80+,80,-1,605.072,1268.076,1873.165
126547,156,China,2,Medium,1955,1955.5,0-4,0,5,52885.257000000005,49710.882000000005,102596.138
126548,156,China,2,Medium,1955,1955.5,5-9,5,5,36660.587999999996,34202.551,70863.141
126549,156,China,2,Medium,1955,1955.5,10-14,10,5,29422.744,25985.902000000002,55408.64599999999
126550,156,China,2,Medium,1955,1955.5,15-19,15,5,28623.843999999997,24745.882999999998,53369.725999999995
126551,156,China,2,Medium,1955,1955.5,20-24,20,5,26932.622000000003,23814.943,50747.566
126552,156,China,2,Medium,1955,1955.5,25-29,25,5,23884.269,20877.872,44762.14
126553,156,China,2,Medium,1955,1955.5,30-34,30,5,20987.714,19194.385,40182.098
126554,156,China,2,Medium,1955,1955.5,35-39,35,5,20673.565,18731.886000000002,39405.451
126555,156,China,2,Medium,1955,1955.5,40-44,40,5,18205.091,16791.031000000003,34996.12
126556,156,China,2,Medium,1955,1955.5,45-49,45,5,15106.62,14451.43,29558.05
126557,156,China,2,Medium,1955,1955.5,50-54,50,5,13260.407,12982.478000000001,26242.884
126558,156,China,2,Medium,1955,1955.5,55-59,55,5,10430.301,10287.098,20717.398
126559,156,China,2,Medium,1955,1955.5,60-64,60,5,8326.610999999999,8856.565999999999,17183.178
126560,156,China,2,Medium,1955,1955.5,65-69,65,5,5488.383000000001,6387.769,11876.153
126561,156,China,2,Medium,1955,1955.5,70-74,70,5,3277.139,4534.198,7811.3369999999995
126562,156,China,2,Medium,1955,1955.5,75-79,75,5,1274.933,2164.407,3439.34
126563,156,China,2,Medium,1955,1955.5,80+,80,-1,516.779,1158.247,1675.03
126564,156,China,2,Medium,1956,1956.5,0-4,0,5,54407.77099999999,51040.807,105448.55099999999
126565,156,China,2,Medium,1956,1956.5,5-9,5,5,38666.277,36322.718,74988.969
126566,156,China,2,Medium,1956,1956.5,10-14,10,5,29871.928,26709.915,56582.023
126567,156,China,2,Medium,1956,1956.5,15-19,15,5,28366.584,24551.653,52918.529
126568,156,China,2,Medium,1956,1956.5,20-24,20,5,27068.287999999997,23895.428,50963.925
126569,156,China,2,Medium,1956,1956.5,25-29,25,5,24236.243,21162.122000000003,45398.585999999996
126570,156,China,2,Medium,1956,1956.5,30-34,30,5,21057.884,19119.646,40177.614
126571,156,China,2,Medium,1956,1956.5,35-39,35,5,20488.035,18603.686999999998,39091.802
126572,156,China,2,Medium,1956,1956.5,40-44,40,5,18425.365,16955.159,35380.564
126573,156,China,2,Medium,1956,1956.5,45-49,45,5,15219.758999999998,14558.237,29777.946
126574,156,China,2,Medium,1956,1956.5,50-54,50,5,13183.888,13034.903,26218.686
126575,156,China,2,Medium,1956,1956.5,55-59,55,5,10407.732,10375.669,20783.303
126576,156,China,2,Medium,1956,1956.5,60-64,60,5,8201.874,8716.409,16918.126
126577,156,China,2,Medium,1956,1956.5,65-69,65,5,5495.1140000000005,6376.621999999999,11871.552
126578,156,China,2,Medium,1956,1956.5,70-74,70,5,3254.365,4458.504,7712.658
126579,156,China,2,Medium,1956,1956.5,75-79,75,5,1353.155,2244.0,3597.008
126580,156,China,2,Medium,1956,1956.5,80+,80,-1,553.621,1214.183,1767.705
126581,156,China,2,Medium,1957,1957.5,0-4,0,5,53521.363,50219.619000000006,103740.964
126582,156,China,2,Medium,1957,1957.5,5-9,5,5,41349.467000000004,38977.72,80327.145
126583,156,China,2,Medium,1957,1957.5,10-14,10,5,30797.647,27908.417,58706.209
126584,156,China,2,Medium,1957,1957.5,15-19,15,5,28239.988999999998,24514.494,52754.78400000001
126585,156,China,2,Medium,1957,1957.5,20-24,20,5,27353.453999999998,24045.336,51399.037000000004
126586,156,China,2,Medium,1957,1957.5,25-29,25,5,24747.535,21681.631,46429.4
126587,156,China,2,Medium,1957,1957.5,30-34,30,5,21449.289,19242.912,40692.333
126588,156,China,2,Medium,1957,1957.5,35-39,35,5,20322.808,18521.502,38844.388
126589,156,China,2,Medium,1957,1957.5,40-44,40,5,18785.866,17226.553,36012.476
126590,156,China,2,Medium,1957,1957.5,45-49,45,5,15542.823999999999,14830.943000000001,30373.722999999998
126591,156,China,2,Medium,1957,1957.5,50-54,50,5,13158.188,13100.722,26258.786
126592,156,China,2,Medium,1957,1957.5,55-59,55,5,10550.096000000001,10670.382,21220.354
126593,156,China,2,Medium,1957,1957.5,60-64,60,5,8084.526999999999,8589.173,16673.54
126594,156,China,2,Medium,1957,1957.5,65-69,65,5,5561.014,6462.188,12023.003999999999
126595,156,China,2,Medium,1957,1957.5,70-74,70,5,3203.222,4357.306,7560.313
126596,156,China,2,Medium,1957,1957.5,75-79,75,5,1414.7179999999998,2330.54,3745.1
126597,156,China,2,Medium,1957,1957.5,80+,80,-1,564.352,1225.609,1789.849
126598,156,China,2,Medium,1958,1958.5,0-4,0,5,51537.136,48436.03400000001,99973.16
126599,156,China,2,Medium,1958,1958.5,5-9,5,5,44421.427,41898.675,86320.08300000001
126600,156,China,2,Medium,1958,1958.5,10-14,10,5,32061.705,29442.165,61503.922
126601,156,China,2,Medium,1958,1958.5,15-19,15,5,28218.7,24620.286,52839.136
126602,156,China,2,Medium,1958,1958.5,20-24,20,5,27650.049,24178.765,51828.960999999996
126603,156,China,2,Medium,1958,1958.5,25-29,25,5,25297.799,22288.472999999998,47586.39
126604,156,China,2,Medium,1958,1958.5,30-34,30,5,22019.575,19488.017,41507.687999999995
126605,156,China,2,Medium,1958,1958.5,35-39,35,5,20175.5,18452.141,38627.681000000004
126606,156,China,2,Medium,1958,1958.5,40-44,40,5,19170.269,17510.247,36680.556000000004
126607,156,China,2,Medium,1958,1958.5,45-49,45,5,15975.431999999999,15182.792,31158.205
126608,156,China,2,Medium,1958,1958.5,50-54,50,5,13177.178999999998,13169.511,26346.623
126609,156,China,2,Medium,1958,1958.5,55-59,55,5,10771.325,11064.662,21835.905
126610,156,China,2,Medium,1958,1958.5,60-64,60,5,7983.2919999999995,8502.016,16485.223
126611,156,China,2,Medium,1958,1958.5,65-69,65,5,5636.048000000001,6574.983,12210.925
126612,156,China,2,Medium,1958,1958.5,70-74,70,5,3142.013,4260.265,7402.169
126613,156,China,2,Medium,1958,1958.5,75-79,75,5,1429.763,2387.995,3817.6690000000003
126614,156,China,2,Medium,1958,1958.5,80+,80,-1,544.097,1185.274,1729.3129999999999
126615,156,China,2,Medium,1959,1959.5,0-4,0,5,49852.782999999996,46932.878,96785.661
126616,156,China,2,Medium,1959,1959.5,5-9,5,5,47283.377,44563.556,91846.929
126617,156,China,2,Medium,1959,1959.5,10-14,10,5,33617.716,31225.817000000003,64843.538
126618,156,China,2,Medium,1959,1959.5,15-19,15,5,28340.049,24913.043999999998,53253.115
126619,156,China,2,Medium,1959,1959.5,20-24,20,5,27815.096,24228.972,52044.08900000001
126620,156,China,2,Medium,1959,1959.5,25-29,25,5,25766.213,22802.699,48568.929000000004
126621,156,China,2,Medium,1959,1959.5,30-34,30,5,22595.831000000002,19786.199,42382.047999999995
126622,156,China,2,Medium,1959,1959.5,35-39,35,5,20101.3,18393.71,38495.015
126623,156,China,2,Medium,1959,1959.5,40-44,40,5,19443.433,17704.279,37147.718
126624,156,China,2,Medium,1959,1959.5,45-49,45,5,16405.875,15516.925,31922.801
126625,156,China,2,Medium,1959,1959.5,50-54,50,5,13261.873,13263.407,26525.271
126626,156,China,2,Medium,1959,1959.5,55-59,55,5,10965.705,11421.963,22387.654
126627,156,China,2,Medium,1959,1959.5,60-64,60,5,7926.727,8503.895,16430.609
126628,156,China,2,Medium,1959,1959.5,65-69,65,5,5663.75,6641.844,12305.576000000001
126629,156,China,2,Medium,1959,1959.5,70-74,70,5,3087.025,4198.021,7285.031
126630,156,China,2,Medium,1959,1959.5,75-79,75,5,1378.255,2380.462,3758.705
126631,156,China,2,Medium,1959,1959.5,80+,80,-1,484.06199999999995,1089.218,1573.274
126632,156,China,2,Medium,1960,1960.5,0-4,0,5,49388.450999999994,46502.389,95890.839
126633,156,China,2,Medium,1960,1960.5,5-9,5,5,49204.56,46354.75,95559.30900000001
126634,156,China,2,Medium,1960,1960.5,10-14,10,5,35521.915,33264.901,68786.81599999999
126635,156,China,2,Medium,1960,1960.5,15-19,15,5,28667.597999999998,25453.245,54120.845
126636,156,China,2,Medium,1960,1960.5,20-24,20,5,27803.158,24192.696,51995.855
126637,156,China,2,Medium,1960,1960.5,25-29,25,5,26100.232000000004,23133.019,49233.251
126638,156,China,2,Medium,1960,1960.5,30-34,30,5,23086.234,20110.194,43196.428
126639,156,China,2,Medium,1960,1960.5,35-39,35,5,20152.822,18365.556,38518.378
126640,156,China,2,Medium,1960,1960.5,40-44,40,5,19544.806,17767.513,37312.318999999996
126641,156,China,2,Medium,1960,1960.5,45-49,45,5,16779.039,15786.226,32565.265
126642,156,China,2,Medium,1960,1960.5,50-54,50,5,13429.705,13404.9,26834.605
126643,156,China,2,Medium,1960,1960.5,55-59,55,5,11084.91,11670.923,22755.832000000002
126644,156,China,2,Medium,1960,1960.5,60-64,60,5,7936.305,8620.295,16556.6
126645,156,China,2,Medium,1960,1960.5,65-69,65,5,5626.092,6643.558000000001,12269.651000000002
126646,156,China,2,Medium,1960,1960.5,70-74,70,5,3042.407,4178.43,7220.835
126647,156,China,2,Medium,1960,1960.5,75-79,75,5,1268.103,2306.965,3575.0679999999998
126648,156,China,2,Medium,1960,1960.5,80+,80,-1,366.278,927.966,1294.247
126649,156,China,2,Medium,1961,1961.5,0-4,0,5,47687.09099999999,44904.867999999995,92591.959
126650,156,China,2,Medium,1961,1961.5,5-9,5,5,50632.78,47706.348,98339.13
126651,156,China,2,Medium,1961,1961.5,10-14,10,5,38067.171,35832.733,73899.90400000001
126652,156,China,2,Medium,1961,1961.5,15-19,15,5,29371.418999999998,26383.042,55754.407999999996
126653,156,China,2,Medium,1961,1961.5,20-24,20,5,27840.738999999998,24220.826,52061.484000000004
126654,156,China,2,Medium,1961,1961.5,25-29,25,5,26499.504,23435.683999999997,49935.126
126655,156,China,2,Medium,1961,1961.5,30-34,30,5,23654.479,20589.645,44244.055
126656,156,China,2,Medium,1961,1961.5,35-39,35,5,20415.686999999998,18471.108,38886.763999999996
126657,156,China,2,Medium,1961,1961.5,40-44,40,5,19559.761000000002,17824.202,37383.937999999995
126658,156,China,2,Medium,1961,1961.5,45-49,45,5,17155.545,16096.132,33251.672999999995
126659,156,China,2,Medium,1961,1961.5,50-54,50,5,13660.207,13622.903999999999,27283.142000000003
126660,156,China,2,Medium,1961,1961.5,55-59,55,5,11134.907,11807.456,22942.417
126661,156,China,2,Medium,1961,1961.5,60-64,60,5,8052.422,8805.107,16857.581000000002
126662,156,China,2,Medium,1961,1961.5,65-69,65,5,5624.944,6633.656,12258.656
126663,156,China,2,Medium,1961,1961.5,70-74,70,5,3154.014,4264.287,7418.355
126664,156,China,2,Medium,1961,1961.5,75-79,75,5,1354.382,2365.3920000000003,3719.82
126665,156,China,2,Medium,1961,1961.5,80+,80,-1,438.47,1067.99,1506.485
126666,156,China,2,Medium,1962,1962.5,0-4,0,5,48920.858,45984.808,94905.665
126667,156,China,2,Medium,1962,1962.5,5-9,5,5,50455.763,47550.364,98006.12800000001
126668,156,China,2,Medium,1962,1962.5,10-14,10,5,40830.725,38536.303,79367.02799999999
126669,156,China,2,Medium,1962,1962.5,15-19,15,5,30102.13,27409.406000000003,57511.528
126670,156,China,2,Medium,1962,1962.5,20-24,20,5,27625.298,24083.652000000002,51708.937000000005
126671,156,China,2,Medium,1962,1962.5,25-29,25,5,26696.966,23502.713,50199.665
126672,156,China,2,Medium,1962,1962.5,30-34,30,5,24072.967999999997,21034.441000000003,45107.39599999999
126673,156,China,2,Medium,1962,1962.5,35-39,35,5,20721.709,18527.875,39249.575
126674,156,China,2,Medium,1962,1962.5,40-44,40,5,19336.378,17694.253,37030.628
126675,156,China,2,Medium,1962,1962.5,45-49,45,5,17444.496,16307.448999999999,33751.945
126676,156,China,2,Medium,1962,1962.5,50-54,50,5,13900.848,13831.283000000001,27732.137000000002
126677,156,China,2,Medium,1962,1962.5,55-59,55,5,11072.553,11813.158000000001,22885.722999999998
126678,156,China,2,Medium,1962,1962.5,60-64,60,5,8171.44,9040.362,17211.813000000002
126679,156,China,2,Medium,1962,1962.5,65-69,65,5,5541.948,6537.225,12079.183
126680,156,China,2,Medium,1962,1962.5,70-74,70,5,3225.969,4333.14,7559.118
126681,156,China,2,Medium,1962,1962.5,75-79,75,5,1392.6660000000002,2359.281,3751.954
126682,156,China,2,Medium,1962,1962.5,80+,80,-1,495.976,1177.91,1673.892
126683,156,China,2,Medium,1963,1963.5,0-4,0,5,52222.893,48959.776,101182.692
126684,156,China,2,Medium,1963,1963.5,5-9,5,5,48918.48,46117.134000000005,95035.61300000001
126685,156,China,2,Medium,1963,1963.5,10-14,10,5,43683.989,41268.941,84952.92300000001
126686,156,China,2,Medium,1963,1963.5,15-19,15,5,31051.85,28665.257,59717.15900000001
126687,156,China,2,Medium,1963,1963.5,20-24,20,5,27371.726000000002,23975.974,51347.850999999995
126688,156,China,2,Medium,1963,1963.5,25-29,25,5,26773.825,23441.749,50215.722
126689,156,China,2,Medium,1963,1963.5,30-34,30,5,24411.64,21457.342,45869.111
126690,156,China,2,Medium,1963,1963.5,35-39,35,5,21097.665,18615.737,39713.505
126691,156,China,2,Medium,1963,1963.5,40-44,40,5,19042.086,17492.666,36534.789
126692,156,China,2,Medium,1963,1963.5,45-49,45,5,17668.968999999997,16454.381,34123.365
126693,156,China,2,Medium,1963,1963.5,50-54,50,5,14175.534,14054.388,28229.865
126694,156,China,2,Medium,1963,1963.5,55-59,55,5,10996.233999999999,11782.645,22778.764
126695,156,China,2,Medium,1963,1963.5,60-64,60,5,8283.704,9305.946,17589.528000000002
126696,156,China,2,Medium,1963,1963.5,65-69,65,5,5443.838000000001,6432.555,11876.286
126697,156,China,2,Medium,1963,1963.5,70-74,70,5,3254.74,4380.109,7634.74
126698,156,China,2,Medium,1963,1963.5,75-79,75,5,1390.8929999999998,2322.496,3713.3059999999996
126699,156,China,2,Medium,1963,1963.5,80+,80,-1,528.001,1237.326,1765.271
126700,156,China,2,Medium,1964,1964.5,0-4,0,5,56009.035,52432.027,108441.112
126701,156,China,2,Medium,1964,1964.5,5-9,5,5,46978.789000000004,44290.307,91269.102
126702,156,China,2,Medium,1964,1964.5,10-14,10,5,46164.787000000004,43621.573,89786.355
126703,156,China,2,Medium,1964,1964.5,15-19,15,5,32501.776,30348.651,62850.46400000001
126704,156,China,2,Medium,1964,1964.5,20-24,20,5,27377.157000000003,24161.737,51539.085999999996
126705,156,China,2,Medium,1964,1964.5,25-29,25,5,26838.486,23397.87,50236.581
126706,156,China,2,Medium,1964,1964.5,30-34,30,5,24777.892000000003,21872.327999999998,46650.395
126707,156,China,2,Medium,1964,1964.5,35-39,35,5,21571.966,18834.75,40406.892
126708,156,China,2,Medium,1964,1964.5,40-44,40,5,18908.373,17374.088,36282.516
126709,156,China,2,Medium,1964,1964.5,45-49,45,5,17863.971999999998,16584.801,34448.806000000004
126710,156,China,2,Medium,1964,1964.5,50-54,50,5,14517.876,14325.716999999999,28843.522
126711,156,China,2,Medium,1964,1964.5,55-59,55,5,11030.546,11842.181999999999,22872.561
126712,156,China,2,Medium,1964,1964.5,60-64,60,5,8386.428,9572.555,17958.789
126713,156,China,2,Medium,1964,1964.5,65-69,65,5,5402.528,6417.408,11819.782
126714,156,China,2,Medium,1964,1964.5,70-74,70,5,3241.915,4401.196,7642.955
126715,156,China,2,Medium,1964,1964.5,75-79,75,5,1364.582,2290.21,3654.675
126716,156,China,2,Medium,1964,1964.5,80+,80,-1,523.962,1233.483,1757.36
126717,156,China,2,Medium,1965,1965.5,0-4,0,5,59224.413,55485.890999999996,114710.305
126718,156,China,2,Medium,1965,1965.5,5-9,5,5,45882.723,43220.935,89103.65800000001
126719,156,China,2,Medium,1965,1965.5,10-14,10,5,47677.308,45049.883,92727.189
126720,156,China,2,Medium,1965,1965.5,15-19,15,5,34564.394,32526.081000000002,67090.475
126721,156,China,2,Medium,1965,1965.5,20-24,20,5,27796.926,24777.124,52574.049000000006
126722,156,China,2,Medium,1965,1965.5,25-29,25,5,26933.907000000003,23437.996,50371.904
126723,156,China,2,Medium,1965,1965.5,30-34,30,5,25208.058999999997,22265.601000000002,47473.66099999999
126724,156,China,2,Medium,1965,1965.5,35-39,35,5,22136.815,19217.281000000003,41354.097
126725,156,China,2,Medium,1965,1965.5,40-44,40,5,19044.677,17408.997,36453.675
126726,156,China,2,Medium,1965,1965.5,45-49,45,5,18037.602,16711.296000000002,34748.899
126727,156,China,2,Medium,1965,1965.5,50-54,50,5,14931.525,14648.303,29579.827
126728,156,China,2,Medium,1965,1965.5,55-59,55,5,11228.086000000001,12044.341999999999,23272.428
126729,156,China,2,Medium,1965,1965.5,60-64,60,5,8484.755,9821.205,18305.96
126730,156,China,2,Medium,1965,1965.5,65-69,65,5,5440.566,6534.376,11974.941
126731,156,China,2,Medium,1965,1965.5,70-74,70,5,3197.342,4399.94,7597.281
126732,156,China,2,Medium,1965,1965.5,75-79,75,5,1321.3010000000002,2273.856,3595.158
126733,156,China,2,Medium,1965,1965.5,80+,80,-1,470.05699999999996,1158.617,1628.6760000000002
126734,156,China,2,Medium,1966,1966.5,0-4,0,5,63619.395,59766.894,123386.416
126735,156,China,2,Medium,1966,1966.5,5-9,5,5,46070.992999999995,43399.456,89470.5
126736,156,China,2,Medium,1966,1966.5,10-14,10,5,47774.165,45165.337999999996,92939.505
126737,156,China,2,Medium,1966,1966.5,15-19,15,5,36815.985,34817.777,71633.761
126738,156,China,2,Medium,1966,1966.5,20-24,20,5,28263.57,25505.247000000003,53769.224
126739,156,China,2,Medium,1966,1966.5,25-29,25,5,26740.697999999997,23305.509,50046.865
126740,156,China,2,Medium,1966,1966.5,30-34,30,5,25383.234,22416.738999999998,47800.5
126741,156,China,2,Medium,1966,1966.5,35-39,35,5,22512.953999999998,19559.588,42073.115
126742,156,China,2,Medium,1966,1966.5,40-44,40,5,19191.377,17403.273999999998,36594.897000000004
126743,156,China,2,Medium,1966,1966.5,45-49,45,5,18005.385,16646.253,34651.763999999996
126744,156,China,2,Medium,1966,1966.5,50-54,50,5,15297.551000000001,14837.508999999998,30134.936
126745,156,China,2,Medium,1966,1966.5,55-59,55,5,11517.215,12213.938,23730.712000000003
126746,156,China,2,Medium,1966,1966.5,60-64,60,5,8618.373,9987.82,18605.58
126747,156,China,2,Medium,1966,1966.5,65-69,65,5,5629.776999999999,6802.365,12431.652
126748,156,China,2,Medium,1966,1966.5,70-74,70,5,3315.027,4480.956,7795.535
126749,156,China,2,Medium,1966,1966.5,75-79,75,5,1455.3229999999999,2396.101,3851.085
126750,156,China,2,Medium,1966,1966.5,80+,80,-1,545.364,1284.489,1829.595
126751,156,China,2,Medium,1967,1967.5,0-4,0,5,66279.041,62554.070999999996,128833.181
126752,156,China,2,Medium,1967,1967.5,5-9,5,5,47617.592000000004,44854.926,92472.603
126753,156,China,2,Medium,1967,1967.5,10-14,10,5,47144.544,44569.614,91714.17599999999
126754,156,China,2,Medium,1967,1967.5,15-19,15,5,39833.462,37741.152,77574.59700000001
126755,156,China,2,Medium,1967,1967.5,20-24,20,5,29100.397999999997,26613.022999999997,55713.801
126756,156,China,2,Medium,1967,1967.5,25-29,25,5,26636.631,23280.612,49918.04
126757,156,China,2,Medium,1967,1967.5,30-34,30,5,25675.359,22601.475,48277.53599999999
126758,156,China,2,Medium,1967,1967.5,35-39,35,5,23017.892000000003,20096.491,43115.078
126759,156,China,2,Medium,1967,1967.5,40-44,40,5,19601.67,17558.967,37161.045
126760,156,China,2,Medium,1967,1967.5,45-49,45,5,17959.24,16608.176,34567.576
126761,156,China,2,Medium,1967,1967.5,50-54,50,5,15762.53,15107.771999999999,30870.224
126762,156,China,2,Medium,1967,1967.5,55-59,55,5,11952.847,12500.367,24452.722999999998
